EAN,Merk,Product,Categorie,Volume,Aantal,Inkoopprijs,Minimaal,Maximaal,Winkelprijs,Winstlaag,Winsthoog,SKU,Notities
3607346232385,Chlo�,EDP,EDP,75 ml,0,40,71.95,75.95,96,5.406198347,8.282231405,CHL8845,
3614221788554,Chlo�,EDT,EDT,125 ml,0,32,69.95,74.95,129.91,11.96818182,15.56322314,CHL8874,
3614220449517,Chlo�,EDT,EDT,30 ml,6,21.5,40.95,44.95,54.94,1.616942149,4.492975207,CHL8878,Totallybeauty �35.99 | 50 ml �62.18
3614222840596,Chlo�,Fleur de Par,EDP,20 ml,0,10,31.95,34.95,52.96,6.645867769,8.802892562,CHL8875,
688575002966,Chlo�,for Women,EDT,50 ml,0,24.95,69.95,-6.326446281,11.61280992,CHL8859,,undefined,undefined
3614222345527,Chlo�,Giftset,EDP,50 ml ,0,49.95,102.5,116.67,-56.27644628,17.42190083,CHL8856,,undefined
3614223108763,Chlo�,Giftset,EDP,75 ml ,0,49.9,89.95,138.52,-56.22644628,8.448347107,CHL8862,,undefined
3614225548079,Chlo�,Giftset,EDP,75 ml ,0,36.5,64.95,71.95,138.52,3.873140496,8.906198347,CHL8876,Los �61.69
3607345504155,Chlo�,L'Eau de Chl,EDT,100 ml,0,64.95,89.55,-6.326446281,40.3731405,CHL8858,,undefined,undefined
3607345897806,Chlo�,Love Eau Flo,EDT,50 ml,0,30,58.95,66.95,-36.32644628,6.059090909,CHL8846,,undefined
3607345897707,Chlo�,Love Eau Flo,EDT,75 ml,0,37,69.95,86.95,-43.32644628,6.968181818,CHL8847,,undefined
3607345531489,Chlo�,Love Eau Int,EDP,50 ml,0,38,94.95,82.5,-44.32644628,23.94338843,CHL8848,,undefined
3607345531694,Chlo�,Love Eau Int,EDP,75 ml,0,40,94.95,111.95,-46.32644628,21.94338843,CHL8849,,undefined
3607340205491,Chlo�,Love,EDP,30 ml,0,26,42.95,58.89,-32.32644628,-1.445041322,CHL8855,,undefined
3607340205538,Chlo�,Love,EDP,50 ml,0,32,64.5,79.95,-38.32644628,8.049586777,CHL8850,,undefined
3607340205699,Chlo�,Love,EDP,75 ml,0,50,71.95,102.95,-56.32644628,-4.593801653,CHL8851,,undefined
3607342636231,Chlo�,Love Story,Bodylo,200 ml,0,10,29.95,33.95,39.67,5.20785124,8.083884298,CHL8870,
3614222545880,Chlo�,Love Story E,EDP,30 ml,10,21.9,43.95,49.95,62.96,3.373966942,7.688016529,CHL8880,50 ml �59.12
3614222868002,Chlo�,Love Story,EDP,20 ml,0,9.5,32.95,34.95,39.78,7.864876033,9.302892562,CHL8871,
3607342635791,Chlo�,Love Story,EDP,30 ml,1,21,40.95,44.95,62.96,2.116942149,4.992975207,CHL8881,Bol.com �42
3614220724324,Chlo�,Love Story,EDT,50 ml,0,25,45.95,75.18,-31.32644628,1.711983471,CHL8857,,undefined
3614220724164,Chlo�,Love Story,EDT,75 ml,0,32,56.95,61.95,98.26,2.62107438,6.216115702,CHL8882,Atlas Parfums �62.90
3614224155025,Chlo�,Love Story G,EDP,50 ml ,0,39.5,66.95,69.95,100.13,2.311157025,4.468181818,CHL8865,
3607342636156,Chlo�,Love Story,Shower,200 ml,0,9.75,29.95,39.67,-16.07644628,5.45785124,CHL8863,,undefined
3614223113385,Chlo�,Nomade,BL,200 ml,33,15,31.95,34.95,41.21,1.645867769,3.802892562,CHL8883,Parfumeasy �33.66
3614223111527,Chlo�,Nomade,DSP,100 ml,31,12,27.95,28.95,31.93,1.769834711,2.488842975,CHL8884,Beautysens �29.08
3614225386923,Chlo�,Nomade,EDP,20 ml,0,9.5,31.95,35.95,39.78,7.145867769,10.02190083,CHL8872,Dropshipping �36.81
3614227373679,Chlo�,Nomade Gifts,EDP,75 ml ,0,44.95,75.95,79.95,118.81,3.332231405,6.208264463,CHL8877,Los �79.89 
3614223171743,Chlo�,Nomade Gifts,EDP,75 ml ,0,36.5,74.95,79.95,118.81,11.06322314,14.65826446,CHL8867,Los �79.89 
3607347374268,Chlo�,Roses de Chl,EDT,50 ml,0,30,54.95,59.95,76.69,3.183057851,6.778099174,CHL8879,EasyCosmetic �57.10
3607345948126,Chlo�,See by Chloe,EDP,50 ml,0,59.95,79.95,-6.326446281,36.77809917,CHL8860,,undefined,undefined
3607345947686,Chlo�,See by Chloe,EDP,75 ml,0,74.95,102.95,-6.326446281,47.56322314,CHL8861,,undefined,undefined
688575201956,Chlo�,,Shower,200 ml,0,14,31.95,43.95,-20.32644628,2.645867769,CHL8852,,undefined
3414208000040,Chopard,Casmir,EDP,100 ml,0,18.5,30.5,59,-24.82644628,-2.896694215,CHO1988,,undefined
3414208000224,Chopard,Ca_mir,EDP,30 ml,0,14,18.95,43,-20.32644628,-6.701239669,CHO1989,,undefined
7640177363183,Chopard,Love Chopard,,EDP,100 m,3,53.5,-59.82644628,-59.82644628,Trend-shop �81.27,undefined,undefined,undefined
3414200079020,Chopard,pour Homme,EDT,75 ml,0,24,69.95,79.95,-30.32644628,19.96818182,CHO1990,,undefined
3414208004321,Chopard,Wish,EDP,30 ml,0,10,23.95,46,-16.32644628,0.893801653,CHO1991,,undefined
3414208004284,Chopard,Wish,EDP,75 ml,0,18,22.5,72.95,-24.32644628,-8.148760331,CHO1992,,undefined
3414202075709,Chopard,Wish Pink Di,EDT,30 ml,0,12.5,28.95,44.95,-18.82644628,1.988842975,CHO1993,,undefined
737052643786,Christina Aguilera,EDP,30 ml,10,6.5,16.95,17.95,23.95,-0.639256198,0.079752066,CHR1205,Bol.com �12.29 | Sensa Parfums �16.99,undefined
737052979670,Christina Aguilera,Touch of Sed,0,2,11.95,21.95,-8.326,0.265702479,CHR1202,,undefined,undefined,undefined
737052979281,Christina Aguilera,Touch Of Sed,EDP,30 ml,1,8.5,15.95,23.95,-14.82644628,-3.358264463,CHR1203,100 ml �19.95,undefined
737052979366,Christina Aguilera,Touch Of Sed,EDP,60 ml,0,19.95,29.95,-6.326446281,8.017768595,CHR1204,Bemiddeling - �1.10,undefined,undefined
737052728032,Christina Aguilera,Unforgetable,0,2,11.95,21.95,-8.326,0.265702479,CHR1200,,undefined,undefined,undefined
737052727844,Christina Aguilera,Unforgetable,EDP,50 ml,3,9.9,29.95,-16.22644628,-16.22644628,75 ml �26.85,undefined,undefined,undefined
737052861128,Christina Aguilera,Woman Deospr,0,2,11.95,12.95,21.95,0.265702479,0.984710744,CHR1201,,undefined,undefined
874034009427,Clean,Fresh Laundr,EDT,60 ml,0,17.05,37.95,39.95,59.9,3.909917355,5.347933884,CLN2101,
874034009397,Clean,Rain,EDT,60 ml,0,17.05,37.95,39.95,59.9,3.909917355,5.347933884,CLN2102,
874034010140,Clean,Reserve Acqu,EDP,100 ml,0,40.26,74.95,79.95,129.99,7.30322314,10.89826446,CLE3206,Bemiddeling - �1.45
874034007461,Clean,Reserve Ambe,EDP,100 ml,0,50,79.95,94.95,129.99,1.158264463,11.94338843,CLE3202,
874034007423,Clean,Reserve Blon,EDP,100 ml,0,39,66.95,69.95,129.99,2.811157025,4.968181818,CLE3203,Prijslimiet �66.95
874034008383,Clean,Reserve Citr,EDP,100 ml,0,40.26,74.95,79.95,129.99,7.30322314,10.89826446,CLE3207,
874034008369,Clean,Reserve Sel ,EDP,100 ml,0,50,94.95,129.99,-56.32644628,11.94338843,CLE3201,,undefined
874034007492,Clean,Reserve Skin,EDP,100 ml,0,38,79.95,89.95,129.99,13.15826446,20.34834711,CLE3204,
874034007430,Clean,Reserve Sued,EDP,100 ml,0,40,94.95,129.99,-46.32644628,21.94338843,CLE3205,,undefined
20714012779,Clinique,Aromatics El,Bodywa,200 ml,0,9.75,26.95,34.17,-16.07644628,3.300826446,CLI3357,,undefined
20714001933,Clinique,Aromatics El,EDP,10 ml,0,28,21.95,49.95,-34.32644628,-18.54421488,CLI3346,,undefined
20714999346,Clinique,Aromatics El,EDP,100 ml,0,28,64.95,103.95,-34.32644628,12.3731405,CLI3343,,undefined
20714005887,Clinique,Aromatics El,EDP,25 ml,0,23.5,38.5,59.95,-29.82644628,-2.144628099,CLI3345,,undefined
20714001940,Clinique,Aromatics El,EDP,45 ml,0,28,43.95,68.95,-34.32644628,-2.726033058,CLI3344,,undefined
20714147631,Clinique,Aromatics El,EDT,45 ml,0,36.95,51.01,-6.326446281,20.24090909,CLI3350,,undefined,undefined
20714893217,Clinique,Aromatics In,EDP,50 ml ,0,20.5,40.95,47.95,99.56,2.616942149,7.65,CLI3358,Los �45.99
20714711740,Clinique,Aromatics In,EDP,100 ml,0,37.9,65.95,72.95,108.12,3.19214876,8.225206612,CLI3351,Dropshipping �71.57
20714711788,Clinique,Aromatics In,EDP,30 ml,1,19.9,39.95,44.95,59.22,2.497933884,6.092975207,CLI3359,Nr1parfumerie �43.51
20714711733,Clinique,Aromatics In,EDP,50 ml,0,22.86,53.95,76.5,-29.18644628,9.604049587,CLI3353,,undefined
20714097738,Clinique,Happy,Bodylo,200 ml,0,7.5,33.95,44.88,-13.82644628,10.5838843,CLI3356,,undefined
20714156893,Clinique,Happy,EDP,100 ml,6,26.5,53.95,83,-32.82644628,5.964049587,CLI3348,Bol.com �37.69,undefined
20714052959,Clinique,Happy,EDP,50 ml,0,15,38.95,66.5,-21.32644628,6.67892562,CLI3347,,undefined
20714080310,Clinique,Happy for Me,EDT,100 ml,0,33.95,52.5,79.8,-40.27644628,-2.528512397,CLI3349,,undefined
20714215507,Clinique,Happy Heart,EDP,30 ml,0,28,34.95,38.75,-34.32644628,-9.197107438,CLI3354,,undefined
20714170479,Clinique,Happy Heart,EDP,50 ml,0,28,40.95,58.65,-34.32644628,-4.883057851,CLI3352,,undefined
20714161682,Clinique,Happy,Shower,200 ml,0,7.5,23.95,36.2,-13.82644628,3.393801653,CLI3355,,undefined
3386460078313,Coach,,EDP,50 ml,22,19.9,39.95,41.95,70,2.497933884,3.935950413,COA1203,Prijslimiet �41.95 | 30 ml �29.82 | 90 ml �54.95
3386460078306,Coach,,EDP,90 ml,39,24.9,47.95,54.95,90,3.25,8.283057851,COA1204,Bottled Heaven �47.94 | 50 ml �41.95 
3386460086325,Coach,for Men,EDT,100 ml,22,22.9,44.95,49.95,76.5,3.092975207,6.688016529,COA1201,Ivendor �45.11 | 60 ml �38.05
3386460086325,Coach,for Men,EDT,100 ml,1,22.9,44.95,49.95,76.5,3.092975207,6.688016529,COA1201,Ivendor �45.11 | 60 ml �38.05
3386460086332,Coach,for Men,EDT,60 ml,0,28,49.95,56.1,-34.32644628,1.588016529,COA1202,,undefined
31655095004,Coty,Exclamation,EDC,50 ml,17,6,18.95,22.95,31.9,1.298760331,4.174793388,COT6301,Wij zijn uw specialist �20
3508441705425,Creed,Aventus ASB ,0,27.09,64.95,69.95,119.95,13.2831405,16.87818182,CRE9803,,undefined,undefined
3508441001114,Creed,Aventus,EDP,100 ml,0,140,249.95,299.95,-146.3264463,33.38966942,CRE9801,,undefined
3508440505118,Creed,Aventus,EDP,50 ml,0,150,229.95,239.95,249.95,9.009504132,16.19958678,CRE9815,Buzzy Shop �271.66 | Bijenkorf �195
3508443107425,Creed,Aventus SG 2,0,30.98,69.95,74.95,129.95,12.98818182,16.58322314,CRE9804,,undefined,undefined
3508444105420,Creed,Aventus Soap,1,20.14,44.95,49.95,104.95,5.852975207,9.448016529,CRE9805,,undefined,undefined
3508440505088,Creed,Himalaya,EDP,50 ml,0,89.09,149.95,154.95,229.95,12.39884298,15.9938843,CRE9806,
3508440752062,Creed,Les Royales ,EDP,75 ml,0,110,189.95,199.95,360,20.24917355,27.4392562,CRE9813,
3508441104617,Creed,Love in Whit,EDP,75 ml,0,97.47,164.95,174.95,239.95,14.80396694,21.99404959,CRE9807,
3508440505040,Creed,Neroli Sauva,EDP,50 ml,0,89.09,136.95,139.95,229.95,3.051735537,5.208760331,CRE9808,Parfum Offers �145.95
3508440505101,Creed,Original San,EDP,50 ml,0,89.09,134.95,189.95,-95.41644628,1.613719008,CRE9809,Prijslimiet �134.95,undefined
871854009217,Creed,Original San,EDP,75 ml,0,91.85,149.95,159.95,229.95,9.638842975,16.82892562,CRE9802,
3508440505095,Creed,Original Vet,EDP,50 ml,0,91.06,154.95,164.95,229.95,14.0238843,21.21396694,CRE9810,
3508440505057,Creed,Silver Mount,EDP,50 ml,0,89.09,154.95,164.95,229.95,15.9938843,23.18396694,CRE9811,
3508441104563,Creed,Spring Flowe,EDP,75 ml,0,97.47,164.95,169.95,239.95,14.80396694,18.39900826,CRE9812,
617689028814,Creed,Virgin Islan,EDP,100 ml,0,110,179.95,189.95,360,13.05909091,20.24917355,CRE9814,
3607346570784,David Beckham,Classic,EDT,40 ml,0,5,20.95,43.9,-11.32644628,3.73677686,DBE2202,,undefined
3607346570906,David Beckham,Classic,EDT,60 ml,0,6,25.5,56.5,-12.32644628,6.008264463,DBE2211,,undefined
3607342292062,David Beckham,Homme,EDT,50 ml,0,6,19.95,44.9,-12.32644628,2.017768595,DBE2201,,undefined
5012874230594,David Beckham,Instinct,Afters,Lotion,0,16.5,42.9,-6.326446281,5.537190083,DBE2207,,undefined,undefined
5012874212255,David Beckham,Instinct,EDT,30 ml,0,5,17.95,36.8,-11.32644628,1.579752066,DBE2204,,undefined
5012874212262,David Beckham,Instinct,EDT,50 ml,0,6,19.95,48.3,-12.32644628,2.017768595,DBE2205,,undefined
5012874212279,David Beckham,Instinct,EDT,75 ml,0,7.9,21.95,55.6,-14.22644628,1.555785124,DBE2206,,undefined
3614220839240,David Beckham,Instinct Gif,EDT,50 ml ,0,8,20.95,22.95,58.3,0.73677686,2.174793388,DBE2214,
3607342431690,David Beckham,Instinct Spo,EDT,30 ml,0,14.95,36.8,-6.326446281,4.422727273,DBE2208,,undefined,undefined
5012874248872,David Beckham,Intimately,EDT,75 ml,0,7.9,20.95,40.56,-14.22644628,0.83677686,DBE2212,,undefined
5012874248872,David Beckham,Intimately M,EDT,75 ml,0,8.2,22.95,23.95,49.97,1.974793388,2.693801653,DBE2213,
5012874318735,David Beckham,Intimately N,EDT,15 ml,0,14.95,34.9,-6.326446281,4.422727273,DBE2209,,undefined,undefined
3661164002384,David Beckham,Signature Wo,EDT,75 ml,0,8.9,32.95,51.49,-15.22644628,8.464876033,DBE2203,,undefined
3607342531819,David Beckham,The Essence,EDT,30 ml,0,15.95,29.99,-6.326446281,5.141735537,DBE2210,,undefined,undefined
3607342531901,David Beckham,The Essence,EDT,50 ml,0,6,17.5,39.99,-12.32644628,0.256198347,DBE2200,,undefined
3414200204415,Davidoff,Adventure,EDT,100 ml,9,11,25.95,29.95,54.95,1.331818182,4.20785124,DAV3038,Bol.com �21.29
3414200204422,Davidoff,Adventure,EDT,30 ml,0,12,24.95,39.95,-18.32644628,-0.387190083,DAV3030,,undefined
3414200204408,Davidoff,Adventure,EDT,50 ml,0,18.95,51.9,-6.326446281,7.298760331,DAV3047,,undefined,undefined
3607340188602,Davidoff,Champion,EDT,90 ml,0,21.75,34.95,62.5,-28.07644628,-2.947107438,DAV3039,,undefined
3414200802536,Davidoff,Cool Water D,EDT,50 ml,0,34,69.95,79.5,-40.32644628,9.968181818,DAV3031,,undefined
3414202001579,Davidoff,Cool Water,Deosti,75 ml,0,8.06,17.95,25.13,-14.38644628,-1.480247934,DAV3050,Prijslimiet �17.95 | Drogimarkt �17.85,undefined
3414202000572,Davidoff,Cool Water,EDT,125 ml,0,10,24.95,29.95,64.95,1.612809917,5.20785124,DAV3040,Bol.com �20 | 200 ml �41.95
3607342359789,Davidoff,Cool Water,EDT,200 ml,0,22.5,42.95,44.95,93.53,2.054958678,3.492975207,DAV3052,Prijslimiet �44.95 | Drogisterij.net �38.99
3414202000510,Davidoff,Cool Water,EDT,40 ml,64,5.5,17.95,18.95,34.95,1.079752066,1.798760331,DAV3032,Bol.com �14.49
3414202000565,Davidoff,Cool Water,EDT,75 ml,0,10,23.95,24.95,53.75,0.893801653,1.612809917,DAV3053,Bol.com �25.99 | 125 ml �25.99
3607342800014,Davidoff,Cool Water G,EDT,40 ml ,0,15.5,34.5,45.6,-21.82644628,2.979338843,DAV3045,,undefined
3607342073272,Davidoff,Cool Water I,EDT,125 ml,0,22,39.5,64.95,-28.32644628,0.074380165,DAV3033,,undefined
3414200010214,Davidoff,Cool Water,SG,150 ml,0,5.5,16.95,23.6,-11.82644628,0.360743802,DAV3051,Prijslimiet �16.95 | Beauty81 �15.50,undefined
3614227323384,Davidoff,Cool Water S,EDT,125 ml,12,16,32.95,36.95,83.62,1.364876033,4.240909091,DAV3054,Totallybeauty �29.99
3414202011752,Davidoff,Cool Water W,EDT,100 ml,0,19.95,26.95,51.5,-26.27644628,-6.899173554,DAV3035,,undefined
4260004130523,Davidoff,Cool Water W,EDT,30 ml,0,18,24.95,33.95,-24.32644628,-6.387190083,DAV3049,,undefined
3607342445628,Davidoff,Cool Water W,EDT,100 ml,75 ml,0,22,43.5,62,-28.32644628,2.950413223,DAV3036,
3607342800212,Davidoff,Cool Water W,EDT,30 ml ,75 ml,0,15.5,34.5,51,-21.82644628,2.979338843,DAV3041,
3607342073371,Davidoff,Cool Water W,EDT,100 ml,0,20,39.95,52.5,-26.32644628,2.397933884,DAV3034,,undefined
3607347855422,Davidoff,Cool Water W,EDT,80 ml,0,19,38.95,64.95,-25.32644628,2.67892562,DAV3046,,undefined
3607347462545,Davidoff,Cool Water W,EDT,50 ml,35,12,25.5,53.22,-18.32644628,0.008264463,DAV3055,Nr1parfumerie �26.50 | 100 ml �23.99,undefined
3414200800792,Davidoff,Echo for Men,EDT,100 ml,0,16.5,25.95,72.95,-22.82644628,-4.168181818,DAV3037,,undefined
3414200810036,Davidoff,Echo Women,EDP,100 ml,0,20,35.5,72.95,-26.32644628,-0.801652893,DAV3042,,undefined
3607344163773,Davidoff,Hot Water,EDT,110 ml,0,15.5,23.5,69.5,-21.82644628,-4.929752066,DAV3043,,undefined
3414200812016,Davidoff,Silver Shado,EDT,100 ml,0,23.95,79.57,-6.326446281,10.89380165,DAV3048,,undefined,undefined
3414202000534,Davidoff,Zino,EDT,125 ml,0,17,25.95,68,-23.32644628,-4.668181818,DAV3044,,undefined
3593781170101,Diane von Furstenb,Diane,EDP,100 ml,0,28,59.95,72.5,-34.32644628,8.778099174,DIA8888,,undefined
3593781170118,Diane von Furstenb,Diane,EDP,50 ml,0,24,67.95,79.95,-30.32644628,18.53016529,DIA8890,,undefined
3593781171108,Diane von Furstenb,Diane,EDT,100 ml,0,22,54.95,63.95,-28.32644628,11.18305785,DIA8891,,undefined
3593781171115,Diane von Furstenb,Diane,EDT,50 ml,0,16,30.95,52.95,-22.32644628,-0.073140496,DIA8893,,undefined
3605522052949,Diesel,Bad,EDT,125 ml,0,46.95,77.95,82.95,104.2,2.770247934,6.365289256,DIE1242,75 ml �67.99
3614271715982,Diesel,Bad Giftset,EDT,50 ml ,0,31.95,57.95,62.95,76.87,3.390082645,6.985123967,DIE1243,Los �58.77
3605521409133,Diesel,Fuel for Lif,EDT,75 ml,0,57.95,99.95,-6.326446281,35.34008264,DIE1236,,undefined,undefined
3605521409256,Diesel,Fuel for Lif,EDT,75 ml,0,81.95,96.95,-6.326446281,52.59628099,DIE1235,,undefined,undefined
3605520385124,Diesel,Fuel for Lif,0,12,28.95,34.95,-18.32,2.488842975,DIE1214,,undefined,undefined,undefined
3605520385568,Diesel,Fuel for Lif,EDP,50 ml,0,26,53.95,69.95,-32.32644628,6.464049587,DIE1215,,undefined
3605520501456,Diesel,Fuel for Lif,EDP,75 ml,0,20,74.5,89.95,-26.32644628,27.23966942,DIE1216,,undefined
3605520886409,Diesel,Fuel for Lif,0,14,32.5,42,-20.32,3.041322314,DIE1217,,undefined,undefined,undefined
3605520879609,Diesel,Fuel for Lif,EDP,30 ml,0,16,42.95,53.95,-22.32644628,8.554958678,DIE1218,,undefined
3605520841767,Diesel,Fuel for Lif,EDP,50 ml,0,22,47.95,74.95,-28.32644628,6.15,DIE1219,,undefined
3605520946592,Diesel,Fuel for Lif,EDT,125 ml,0,65.95,100.99,-6.326446281,41.09214876,DIE1237,,undefined,undefined
3605520386503,Diesel,Fuel for Lif,EDT,30 ml,0,17,30.95,43.95,-23.32644628,-1.073140496,DIE1220,,undefined
3605520386442,Diesel,Fuel for Lif,EDT,50 ml,0,12.5,42.95,64,-18.82644628,12.05495868,DIE1221,,undefined
3605520501517,Diesel,Fuel for Lif,EDT,75 ml,0,22,59.95,64.95,76.95,14.77809917,18.3731405,DIE1222,
3605520386565,Diesel,Fuel for Lif,Shower,200 ml,0,12,22.95,39.95,-18.32644628,-1.825206612,DIE1223,,undefined
3605520841705,Diesel,Fuel for Lif,EDP,75 ml,0,79.95,99.95,-6.326446281,51.15826446,DIE1238,,undefined,undefined
3605521132376,Diesel,Loverdose,EDP,30 ml,0,18,36.95,42.95,51.01,2.240909091,6.554958678,DIE9331 ,Bol.com �35.59
3605521132499,Diesel,Loverdose,EDP,75 ml,0,62.95,90.79,-6.326446281,38.93512397,DIE1234,,undefined,undefined
3605521630032,Diesel,Loverdose L',EDT,75 ml,0,67.95,72.5,-6.326446281,42.53016529,DIE1224,,undefined,undefined
3605521776846,Diesel,Loverdose Ta,EDP,30 ml,0,22.5,42.95,64.5,-28.82644628,2.054958678,DIE1231,,undefined
3605521885937,Diesel,Loverdose Ta,EDP,75 ml,0,36.75,62.95,98,-43.07644628,2.185123967,DIE1232,,undefined
3605521409430,Diesel,Only the Bra,11,5.8,23.95,26.95,45.95,5.093801653,7.250826446,DIE9332,,undefined,undefined
3605521034014,Diesel,Only The Bra,EDT,125 ml,0,42.95,69.95,73.95,99.5,1.018181818,3.894214876,DIE1233,Parfum Offers �70.95
3605520679957,Diesel,Only The Bra,EDT,35 ml,0,18,35.95,36.95,45.95,1.521900826,2.240909091,DIE1225,50 ml �41.79
3605520680014,Diesel,Only The Bra,EDT,50 ml,0,20,41.5,61.95,-26.32644628,3.512396694,DIE1226,,undefined
3605520680076,Diesel,Only The Bra,EDT,75 ml,0,26,54.95,76.95,-32.32644628,7.183057851,DIE1227,,undefined
3614272320833,Diesel,Only The Bra,EDT,125 ml,0,30,64.95,69.95,104.02,10.3731405,13.96818182,DIE1241,
3605521534200,Diesel,Only The Bra,EDT,125 ml,0,64.95,103.59,-6.326446281,40.3731405,DIE1239,,undefined,undefined
3605521534132,Diesel,Only The Bra,EDT,75 ml,0,52.95,82.56,-6.326446281,31.74504132,DIE1240,,undefined,undefined
4085400191509,Diesel,Plus Plus Fe,EDT,75 ml,0,8.9,22.95,27.95,34,1.274793388,4.869834711,DIE1228,Vromen �23.50
4085400291001,Diesel,Plus Plus Ma,EDT,75 ml,0,10.8,19.95,36.95,-17.12644628,-2.782231405,DIE1229,,undefined
4085400272000,Diesel,Zero Plus Ma,EDT,75 ml,0,10.8,29.95,36.95,-17.12644628,4.40785124,DIE1230,,undefined
3348901250320,Dior,Addict Bodym,0,15,44.95,49.95,59.09,10.99297521,14.58801653,DIO8881,,undefined,undefined
3348901250344,Dior,Addict Deosp,0,15,34.95,41.95,50.1,3.802892562,8.835950413,DIO8839,Bemiddeling - �2.45 | Nr1parfumerie �37.59,undefined,undefined
3348901135108,Dior,Addict Eau D,EDT,100 ml,0,124.95,149.95,-6.326446281,83.51363636,DIO8817,,undefined,undefined
3348901135092,Dior,Addict Eau D,EDT,50 ml,0,38.61,84.95,94.95,109.95,16.14330579,23.33338843,DIO8868,
3348901182362,Dior,Addict Eau F,EDT,100 ml,0,64.34,101.95,104.95,115.14,2.636446281,4.793471074,DIO8818,Douglas �91
3348901181853,Dior,Addict Eau F,EDT,50 ml,0,37.5,69.95,74.95,89,6.468181818,10.06322314,DIO8802,Parfum Offers �75.95
3348901008990,Dior,Addict Eau S,EDT,100 ml,0,46,89.95,106.95,-52.32644628,12.34834711,DIO8777,,undefined
3348901181839,Dior,Addict,EDP,100 ml,0,55,119.95,137,-61.32644628,24.91859504,DIO8803,,undefined
3348901182331,Dior,Addict,EDP,30 ml,0,27.5,57.95,65.95,73.24,7.840082645,13.59214876,DIO8882,Parfum Offers �66.95
3348901182331,Dior,Addict,EDP,30 ml,8,36.92,-43.24,-43.24644628,Dropshipping �68.98 | Douglas �65.91,undefined,undefined,undefined,undefined
3348901182348,Dior,Addict,EDP,50 ml,0,37.5,74.95,82.95,102.84,10.06322314,15.81528926,DIO8778,Parfum Offers �83.95
3348901206174,Dior,Addict,EDT,100 ml,0,47.5,87.95,94.95,121.33,9.410330579,14.44338843,DIO8804,Bemiddeling - �0.96 | Parfum Offers �96.95
3348901206167,Dior,Addict,EDT,50 ml,4,46.01,76.95,79.95,86.43,2.991239669,5.148264463,DIO8801,Bottled Heaven �72.67 | Douglas �77.78
3348900899933,Dior,Diorama,EDT,100 ml,0,47.5,82.95,89.95,121.33,5.815289256,10.84834711,DIO8883,Bemiddeling - �4.43
3348900012455,Dior,Diorella,EDT,100 ml,0,47.5,89.95,99.95,121.33,10.84834711,18.03842975,DIO8884,Douglas �91 | Parfum Offers �101.95
3348900314290,Dior,Diorissimo,EDT,100 ml,0,47.5,94.95,104.95,121.33,14.44338843,21.63347107,DIO8885,Parfum Offers �105
3348901060073,Dior,Diorling,EDT,100 ml,0,47.5,89.95,104.95,121.33,10.84834711,21.63347107,DIO8886,Nr1parfumerie �94.95
3348900236738,Dior,Dolce Vita,EDT,100 ml,0,98.95,114.9,-6.326446281,64.81942149,DIO8819,,undefined,undefined
3348900236721,Dior,Dolce Vita,EDT,30 ml,0,52.95,69.9,-6.326446281,31.74504132,DIO8820,,undefined,undefined
3348900103870,Dior,Dune,EDT,100 ml,0,63.95,101.95,104.95,121.33,3.026446281,5.183471074,DIO8821,
3348900103856,Dior,Dune,EDT,50 ml,0,37.5,64.95,69.95,86.43,2.873140496,6.468181818,DIO8887,
3348900321861,Dior,Dune pour Ho,EDT,100 ml,0,51.8,84.95,89.95,102.4,2.953305785,6.548347107,DIO8822,Parfum Offers �86.95
3348900082731,Dior,Eau Fra�che,EDT,100 ml,0,47.5,82.95,89.95,121.33,5.815289256,10.84834711,DIO8888,Nr1parfumerie �94.99
3348900911093,Dior,Eau Sauvage,ASB,100 ml,0,21.33,48.95,53.95,56.1,7.539008264,11.13404959,DIO8870,EasyCosmetic �58.77
3348900911116,Dior,Eau Sauvage,ASL,100 ml,0,15,54.95,59.95,67,18.18305785,21.77809917,DIO8779,Bemiddeling - �2.06 | Douglas �60.30
3348900911123,Dior,Eau Sauvage,ASL,200 ml,0,31.48,64.95,74.95,94.84,8.893140496,16.08322314,DIO8889,Nr1parfumerie �71.76
3348901251037,Dior,Eau Sauvage ,EDC,100 ml,0,47.5,78.95,82.95,102.48,2.939256198,5.815289256,DIO8890,Poelman Parfums �71.99
